loan_id,issue_date,term_months,loan_amnt,interest_rate,grade,sub_grade,emp_length_years,annual_income,dti,state,home_ownership,purpose,application_type,verification_status,delinq_2yrs,inq_last_6m,open_acc,revol_util,revol_bal,total_acc,earliest_credit_line_year,fico_low,fico_high,pub_rec,mort_acc,pub_rec_bankruptcies,default,default_date,last_pymnt_date,recoveries,collection_recovery_fee
7353,2018-08-17,36,12100.0,11.52,B,B5,8,58900.0,17.25,NY,MORTGAGE,house,INDIVIDUAL,Source Verified,0,1,7,46.6,2450.0,14,2014,684,717,0,0,0,1,2019-03-17,2019-12-17,524.3,120.58
7354,2022-05-12,36,16600.0,15.38,D,D2,5,35500.0,10.29,GA,RENT,credit_card,INDIVIDUAL,Verified,0,2,2,39.9,37520.0,9,2013,745,773,0,1,0,0,,2022-10-12,0.0,0.0
7355,2018-05-08,36,11500.0,16.66,E,E3,0,159700.0,12.86,AZ,RENT,credit_card,JOINT,Not Verified,0,3,13,80.6,60450.0,18,2006,648,679,0,1,0,1,2019-06-08,2020-01-08,591.78,78.81
7356,2022-08-22,36,16500.0,17.51,E,E1,3,184300.0,25.47,HI,RENT,debt_consolidation,INDIVIDUAL,Source Verified,1,3,12,37.6,151110.0,16,2002,646,677,0,1,0,0,,2024-01-22,0.0,0.0
7357,2020-10-31,36,16300.0,14.44,D,D3,0,52500.0,14.57,ND,RENT,debt_consolidation,INDIVIDUAL,Verified,0,1,5,55.7,13550.0,10,1993,713,725,0,1,0,0,,2022-01-31,0.0,0.0
7358,2023-09-13,36,12000.0,10.21,C,C2,0,110800.0,14.0,SD,RENT,credit_card,INDIVIDUAL,Verified,1,0,11,58.7,96610.0,20,2010,711,719,0,2,0,0,,2025-04-13,0.0,0.0
7359,2023-11-05,36,8900.0,14.43,D,D3,4,61100.0,25.98,MI,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,2,6,35.5,97640.0,13,1989,665,681,0,2,1,0,,2026-01-05,0.0,0.0
7360,2024-01-08,60,18100.0,13.37,C,C1,10,219600.0,9.75,AR,MORTGAGE,home_improvement,INDIVIDUAL,Source Verified,1,0,10,69.3,72170.0,17,2008,642,647,0,0,0,1,2025-06-08,2026-11-08,452.32,63.99
7361,2023-11-27,36,11900.0,14.56,D,D5,7,29100.0,28.36,GA,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,4,8,42.0,50900.0,12,1997,638,671,0,0,0,0,,2025-03-27,0.0,0.0
7362,2024-04-20,36,12500.0,10.03,C,C3,11,60000.0,28.95,FL,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,1,1,1,55.1,67430.0,4,1987,732,752,0,0,0,0,,2025-01-20,0.0,0.0
7363,2019-10-20,36,21700.0,7.93,B,B1,6,29900.0,10.89,AK,RENT,credit_card,INDIVIDUAL,Not Verified,0,2,14,45.6,77130.0,18,1986,601,628,0,0,0,0,,2020-04-20,0.0,0.0
7364,2023-11-27,36,5400.0,5.94,A,A5,12,27600.0,24.44,NC,RENT,debt_consolidation,INDIVIDUAL,Not Verified,1,2,15,23.7,65840.0,19,1983,733,740,0,1,0,0,,2025-10-27,0.0,0.0
7365,2021-08-11,36,22000.0,6.98,B,B4,11,62100.0,2.87,CA,RENT,wedding,INDIVIDUAL,Verified,0,2,1,8.6,142590.0,3,2003,695,712,0,1,0,0,,2023-02-11,0.0,0.0
7366,2024-03-02,36,21600.0,6.71,A,A3,2,51700.0,18.71,SC,MORTGAGE,major_purchase,INDIVIDUAL,Not Verified,1,1,7,55.9,50890.0,9,1984,678,688,0,2,0,0,,2025-12-02,0.0,0.0
7367,2018-02-27,36,10800.0,18.1,E,E5,6,37900.0,10.94,WA,MORTGAGE,major_purchase,INDIVIDUAL,Source Verified,0,1,6,90.9,15180.0,13,2010,655,687,0,0,0,1,2019-04-27,2018-11-27,566.96,42.91
7368,2022-04-04,36,11900.0,15.0,D,D4,3,104900.0,21.54,CT,RENT,medical,INDIVIDUAL,Not Verified,0,0,15,19.5,6480.0,21,2002,626,633,0,0,0,0,,2023-11-04,0.0,0.0
7369,2023-01-31,36,13600.0,14.16,D,D3,5,135200.0,20.2,ND,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,1,14,24.7,17870.0,19,1980,772,787,0,3,0,0,,2023-08-31,0.0,0.0
7370,2019-10-13,60,4100.0,12.63,D,D3,12,87700.0,16.06,IA,MORTGAGE,debt_consolidation,JOINT,Verified,0,1,9,56.2,56060.0,16,1994,766,771,0,1,0,0,,2023-09-13,0.0,0.0
7371,2022-12-18,36,18800.0,6.35,A,A2,3,23600.0,10.35,WV,RENT,debt_consolidation,INDIVIDUAL,Verified,0,2,8,39.8,27900.0,14,1993,713,746,0,3,0,0,,2023-07-18,0.0,0.0
7372,2022-03-17,60,8100.0,15.54,E,E3,1,79800.0,24.42,SC,RENT,credit_card,INDIVIDUAL,Not Verified,0,2,11,40.7,11930.0,17,2011,618,649,0,0,0,1,2023-09-17,2023-08-17,1142.24,123.58
7373,2022-08-30,36,9900.0,14.91,E,E3,1,79300.0,17.78,CO,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,2,8,55.3,23040.0,15,1995,791,801,0,1,0,0,,2023-02-28,0.0,0.0
7374,2019-07-17,60,25500.0,14.18,D,D5,4,41600.0,13.05,WV,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,1,7,42.0,23210.0,12,1994,752,785,0,0,0,0,,2020-03-17,0.0,0.0
7375,2018-05-05,36,12400.0,10.93,C,C1,20,80000.0,14.41,WA,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,3,12,62.7,122300.0,18,1987,793,802,0,1,0,0,,2020-02-05,0.0,0.0
7376,2019-01-23,60,17100.0,11.23,C,C2,11,50100.0,17.33,UT,MORTGAGE,moving,INDIVIDUAL,Not Verified,0,1,14,16.3,29210.0,20,2003,770,785,0,1,1,0,,2020-03-23,0.0,0.0
7377,2023-01-19,36,21000.0,16.09,E,E3,0,42100.0,17.3,WA,OWN,debt_consolidation,JOINT,Verified,0,2,6,39.5,68590.0,11,2010,692,705,0,2,0,0,,2025-02-19,0.0,0.0
7378,2021-01-28,36,7600.0,10.93,B,B5,5,34500.0,20.17,KY,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,1,2,16,7.4,8210.0,16,2002,693,706,1,1,0,0,,2023-09-28,0.0,0.0
7379,2018-11-27,36,7000.0,18.25,F,F5,3,104700.0,24.69,WY,RENT,credit_card,INDIVIDUAL,Source Verified,0,0,10,55.8,55860.0,19,1988,540,557,0,2,0,1,2019-10-27,2019-12-27,1171.37,202.83
7380,2020-01-16,36,23200.0,20.4,F,F1,9,134800.0,25.33,AL,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,2,12,15.2,22680.0,19,1997,759,779,1,1,0,1,2021-04-16,2020-03-16,1385.83,285.73
7381,2021-06-06,60,13200.0,18.48,E,E4,1,61200.0,16.42,LA,RENT,car,INDIVIDUAL,Source Verified,0,0,10,17.9,29800.0,15,1998,650,657,0,0,0,1,2022-09-06,2023-11-06,1004.65,83.69
7382,2018-08-14,60,16400.0,14.38,D,D3,1,113700.0,20.98,RI,RENT,moving,INDIVIDUAL,Verified,0,1,8,34.3,56660.0,10,1993,659,684,0,3,0,0,,2020-01-14,0.0,0.0
7383,2023-10-06,36,17100.0,13.63,D,D4,3,153200.0,16.6,FL,RENT,other,INDIVIDUAL,Not Verified,1,3,6,19.3,53540.0,11,1982,744,778,0,3,1,0,,2024-01-06,0.0,0.0
7384,2022-11-02,36,13300.0,14.39,D,D1,3,71100.0,26.49,CO,RENT,debt_consolidation,INDIVIDUAL,Verified,0,4,17,41.6,16150.0,21,1999,746,755,0,0,0,0,,2025-01-02,0.0,0.0
7385,2022-02-10,36,10100.0,16.72,E,E5,8,63400.0,17.07,OH,MORTGAGE,debt_consolidation,JOINT,Source Verified,0,1,1,31.8,22450.0,4,1988,825,852,0,1,0,0,,2023-11-10,0.0,0.0
7386,2023-11-24,60,20200.0,19.82,F,F4,4,85700.0,18.85,PA,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,2,7,59.1,63030.0,14,2010,660,685,0,1,0,1,2025-09-24,2028-02-24,610.94,132.81
7387,2018-03-11,36,9200.0,16.21,D,D1,10,41700.0,17.82,PA,MORTGAGE,home_improvement,JOINT,Source Verified,0,1,7,39.8,74530.0,19,2001,691,719,0,0,0,0,,2020-07-11,0.0,0.0
7388,2019-08-12,36,17200.0,7.2,B,B4,2,89400.0,21.23,SD,OWN,debt_consolidation,INDIVIDUAL,Verified,0,2,5,5.2,108540.0,10,1987,715,742,0,4,0,0,,2020-06-12,0.0,0.0
7389,2019-07-09,60,23300.0,10.29,B,B5,9,71900.0,22.42,WV,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,1,1,7,43.4,17220.0,13,2008,850,882,0,4,0,0,,2021-02-09,0.0,0.0
7390,2020-06-16,36,9000.0,13.4,C,C3,1,32300.0,27.7,UT,RENT,other,INDIVIDUAL,Source Verified,1,5,1,38.6,42710.0,5,1987,647,681,0,1,0,0,,2022-03-16,0.0,0.0
7391,2019-01-06,60,34600.0,17.94,E,E2,8,32500.0,26.48,NC,RENT,credit_card,INDIVIDUAL,Source Verified,0,3,8,36.7,67670.0,13,1995,624,657,0,1,0,1,2020-04-06,2019-12-06,2985.03,724.07
7392,2018-09-01,36,7200.0,23.17,F,F5,4,38500.0,18.3,TX,MORTGAGE,moving,INDIVIDUAL,Verified,0,2,12,39.5,47090.0,20,1983,706,739,0,1,0,0,,2019-10-01,0.0,0.0
7393,2023-02-03,36,10900.0,14.29,E,E4,9,87700.0,17.7,CO,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,1,9,39.2,52620.0,14,2004,683,700,0,0,0,0,,2025-02-03,0.0,0.0
7394,2024-04-17,36,10800.0,16.67,E,E3,0,55000.0,16.42,OH,MORTGAGE,debt_consolidation,JOINT,Not Verified,0,2,1,51.8,66330.0,5,1984,769,784,0,2,0,1,2024-09-17,2026-02-17,0.0,0.0
7395,2019-02-15,60,14700.0,7.81,B,B2,2,65300.0,25.06,CA,MORTGAGE,car,INDIVIDUAL,Source Verified,0,3,9,41.4,40010.0,13,1995,712,725,1,1,0,0,,2022-08-15,0.0,0.0
7396,2024-06-20,36,7900.0,11.19,C,C1,10,140300.0,19.72,OH,MORTGAGE,vacation,INDIVIDUAL,Source Verified,0,4,14,41.5,33950.0,18,2000,687,708,0,1,0,0,,2026-02-20,0.0,0.0
7397,2019-10-17,36,15300.0,15.42,C,C3,5,84400.0,35.23,NC,MORTGAGE,small_business,INDIVIDUAL,Source Verified,0,1,9,61.4,76380.0,11,1994,670,685,0,1,0,1,2020-02-17,2021-10-17,1500.25,77.28
7398,2024-06-24,36,20600.0,5.79,A,A5,0,46500.0,17.56,LA,RENT,credit_card,INDIVIDUAL,Source Verified,0,2,12,35.7,364800.0,18,2012,715,736,0,1,0,0,,2025-10-24,0.0,0.0
7399,2018-10-01,60,11200.0,14.99,E,E4,3,38400.0,28.65,VT,MORTGAGE,home_improvement,INDIVIDUAL,Verified,0,2,8,26.7,9740.0,10,2009,681,702,0,1,0,0,,2020-06-01,0.0,0.0
7400,2024-11-24,36,8700.0,12.48,D,D2,7,78300.0,28.71,WA,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,2,13,52.0,27950.0,18,1988,684,694,0,1,0,0,,2026-06-24,0.0,0.0
7401,2018-06-01,36,5400.0,14.18,D,D3,2,38800.0,28.52,UT,OWN,debt_consolidation,INDIVIDUAL,Source Verified,0,5,12,14.1,92790.0,15,1997,622,649,0,0,0,0,,2019-11-01,0.0,0.0
7402,2019-02-11,36,13500.0,11.14,D,D2,10,131800.0,15.69,PA,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,2,10,4.1,40710.0,14,2017,685,699,0,1,0,0,,2020-12-11,0.0,0.0
7403,2018-08-27,60,18000.0,16.09,D,D2,10,75700.0,17.41,DE,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,1,1,13,95.8,6860.0,20,1986,723,743,0,1,0,0,,2019-07-27,0.0,0.0
7404,2019-07-18,60,5900.0,18.23,E,E3,8,71000.0,16.87,AZ,MORTGAGE,debt_consolidation,JOINT,Not Verified,1,0,9,62.0,101610.0,16,1989,615,626,0,1,0,0,,2022-01-18,0.0,0.0
7405,2023-01-12,36,6100.0,16.98,E,E4,10,39100.0,28.32,WY,RENT,home_improvement,INDIVIDUAL,Verified,0,5,16,11.4,23580.0,22,2006,712,741,0,2,0,1,2023-08-12,2024-01-12,444.33,49.79
7406,2024-01-02,36,17400.0,16.86,D,D1,3,93000.0,14.85,IA,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,1,0,6,54.7,33990.0,11,2000,695,723,0,0,0,0,,2025-11-02,0.0,0.0
7407,2023-01-04,60,14300.0,16.28,D,D3,11,123100.0,13.95,MN,RENT,debt_consolidation,INDIVIDUAL,Verified,0,2,10,30.1,37270.0,15,1988,621,632,0,1,0,1,2024-05-04,2026-09-04,1928.74,467.63
7408,2018-11-20,60,7900.0,13.93,D,D1,10,61400.0,22.86,FL,RENT,credit_card,INDIVIDUAL,Verified,0,4,10,40.3,36850.0,15,1999,749,770,0,0,0,0,,2022-07-20,0.0,0.0
7409,2019-11-13,36,12100.0,12.25,C,C2,5,110300.0,8.71,CT,MORTGAGE,house,JOINT,Verified,0,2,8,52.7,19950.0,12,2002,546,559,0,1,0,0,,2020-08-13,0.0,0.0
7410,2023-03-14,60,10700.0,17.7,D,D2,0,53000.0,23.38,TX,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,2,8,71.1,62210.0,19,1980,657,689,0,1,0,0,,2026-01-14,0.0,0.0
7411,2018-11-22,36,13000.0,10.46,C,C4,0,63900.0,10.01,IA,MORTGAGE,home_improvement,INDIVIDUAL,Verified,0,1,15,37.8,58460.0,22,2006,655,660,0,2,0,0,,2020-01-22,0.0,0.0
7412,2018-11-18,36,13700.0,16.0,E,E3,9,208400.0,15.12,AL,RENT,home_improvement,INDIVIDUAL,Verified,0,1,4,50.6,50760.0,11,1989,694,700,0,2,0,0,,2020-07-18,0.0,0.0
7413,2023-07-07,60,11900.0,15.9,E,E3,0,53900.0,26.09,TN,RENT,debt_consolidation,INDIVIDUAL,Not Verified,1,0,10,69.2,44770.0,12,2016,654,671,0,2,1,1,2024-11-07,2026-11-07,231.06,55.93
7414,2022-06-30,36,10400.0,9.8,C,C5,2,89000.0,14.11,LA,RENT,debt_consolidation,INDIVIDUAL,Not Verified,1,0,11,55.5,25780.0,14,2009,713,742,0,0,0,0,,2023-02-28,0.0,0.0
7415,2022-11-06,60,16100.0,10.22,C,C4,7,53400.0,20.15,CA,MORTGAGE,credit_card,INDIVIDUAL,Verified,0,3,14,79.8,24320.0,21,1986,717,744,0,3,0,0,,2025-03-06,0.0,0.0
7416,2024-05-30,36,13500.0,16.04,E,E3,0,77200.0,26.46,VA,RENT,debt_consolidation,INDIVIDUAL,Verified,0,5,13,57.2,4730.0,19,2011,800,809,0,2,0,0,,2026-04-30,0.0,0.0
7417,2021-12-03,36,15100.0,14.84,C,C2,15,97000.0,10.03,WV,RENT,debt_consolidation,JOINT,Source Verified,0,1,10,45.6,18550.0,17,1992,652,665,0,0,0,0,,2024-07-03,0.0,0.0
7418,2021-04-05,60,20400.0,15.44,D,D4,6,40300.0,19.21,TN,RENT,car,INDIVIDUAL,Not Verified,0,3,4,55.8,3130.0,14,1982,676,693,0,1,0,0,,2023-11-05,0.0,0.0
7419,2018-11-04,36,16800.0,13.14,D,D5,11,44900.0,22.53,OR,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,3,6,25.0,11600.0,15,1992,657,669,0,1,0,0,,2021-01-04,0.0,0.0
7420,2021-01-14,36,18700.0,20.13,F,F5,10,90400.0,8.06,CT,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,0,1,6,36.9,12890.0,11,1988,674,708,0,2,0,1,2022-10-14,2023-05-14,1852.55,403.34
7421,2023-09-28,60,9900.0,16.36,E,E2,0,72300.0,10.74,CT,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,4,2,55.1,21570.0,2,1992,690,712,0,0,0,0,,2023-12-28,0.0,0.0
7422,2018-07-17,36,8800.0,19.38,E,E3,8,126100.0,29.31,FL,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,3,12,33.4,40520.0,17,2007,682,699,0,2,0,0,,2020-10-17,0.0,0.0
7423,2018-06-28,36,16700.0,12.95,C,C2,5,76800.0,9.98,ID,OWN,debt_consolidation,INDIVIDUAL,Not Verified,1,3,1,36.9,204810.0,8,2007,615,648,0,1,0,0,,2020-10-28,0.0,0.0
7424,2024-09-22,60,24100.0,17.99,E,E5,5,184100.0,15.55,ND,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,0,2,45.0,16760.0,5,2012,666,698,1,0,0,0,,2027-09-22,0.0,0.0
7425,2019-07-19,36,21600.0,12.74,C,C4,5,97100.0,3.89,NV,MORTGAGE,major_purchase,INDIVIDUAL,Source Verified,0,0,9,48.6,12930.0,16,2009,561,587,0,2,1,1,2019-10-19,2021-09-19,1016.5,205.67
7426,2022-08-25,60,10800.0,12.68,C,C3,10,186000.0,12.5,VT,MORTGAGE,credit_card,INDIVIDUAL,Verified,0,1,2,72.9,33320.0,7,2008,704,737,0,0,0,0,,2025-08-25,0.0,0.0
7427,2021-12-08,60,31100.0,9.11,B,B2,12,167600.0,23.43,DC,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,1,2,1,11.5,114100.0,9,1997,741,766,0,0,0,0,,2025-09-08,0.0,0.0
7428,2022-03-18,36,16000.0,15.82,E,E3,1,46500.0,24.71,ND,RENT,credit_card,INDIVIDUAL,Verified,0,3,21,41.7,44100.0,28,2016,712,738,0,0,0,0,,2023-06-18,0.0,0.0
7429,2018-02-03,36,6800.0,9.91,C,C4,6,149400.0,23.56,ME,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,0,1,9,52.0,9750.0,17,2001,731,763,0,0,0,0,,2019-02-03,0.0,0.0
7430,2021-08-30,60,9100.0,11.53,C,C5,11,111000.0,17.76,FL,RENT,debt_consolidation,INDIVIDUAL,Not Verified,0,1,5,80.4,56490.0,13,1985,687,696,0,1,0,0,,2025-05-30,0.0,0.0
7431,2024-11-16,36,8200.0,8.59,B,B2,5,106800.0,10.47,MS,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,0,9,41.3,26920.0,16,1997,715,736,0,1,0,0,,2025-06-16,0.0,0.0
7432,2024-09-09,36,8900.0,6.41,B,B5,6,127000.0,20.89,MS,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,3,6,24.8,30080.0,19,1989,717,735,0,3,0,0,,2026-05-09,0.0,0.0
7433,2022-05-28,36,11600.0,13.67,C,C2,6,55800.0,14.91,TX,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,2,1,4,42.8,50900.0,13,1986,741,766,0,2,0,0,,2023-08-28,0.0,0.0
7434,2018-01-19,36,4800.0,11.14,C,C3,14,79300.0,6.74,OK,RENT,debt_consolidation,INDIVIDUAL,Verified,0,8,15,36.6,127870.0,20,1998,588,596,0,0,0,1,2019-07-19,2018-02-19,220.04,46.56
7435,2020-11-28,36,8000.0,15.32,D,D1,8,52500.0,18.2,RI,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,0,5,7,30.1,86710.0,11,1983,705,712,0,2,0,0,,2023-03-28,0.0,0.0
7436,2018-06-29,60,21800.0,13.79,D,D2,14,235700.0,26.89,CA,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,0,3,34.9,31610.0,4,2000,731,758,0,2,0,1,2019-09-29,2020-03-29,1256.07,197.13
7437,2020-12-08,60,20400.0,18.18,D,D2,12,43700.0,25.77,SC,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,4,7,17.5,16590.0,11,2011,706,726,0,1,0,0,,2023-06-08,0.0,0.0
7438,2020-04-29,36,20600.0,21.71,F,F5,5,32800.0,26.24,ID,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,3,5,43.9,29970.0,12,1991,616,628,1,3,0,0,,2021-03-29,0.0,0.0
7439,2019-03-14,36,14700.0,18.59,F,F1,7,42200.0,20.12,NE,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,2,14,65.8,7870.0,21,2003,706,711,0,2,0,0,,2020-09-14,0.0,0.0
7440,2021-06-23,60,15400.0,14.12,D,D1,14,64200.0,11.49,MD,RENT,credit_card,INDIVIDUAL,Verified,1,3,13,36.4,6790.0,21,1994,681,691,0,1,0,0,,2023-01-23,0.0,0.0
7441,2021-01-26,36,12500.0,16.69,D,D1,1,64000.0,22.11,OR,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,2,8,58.6,71070.0,21,2013,592,618,0,1,0,0,,2022-03-26,0.0,0.0
7442,2024-09-09,60,2800.0,19.25,F,F1,9,108000.0,19.06,SD,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,1,3,7,54.3,14650.0,12,2003,686,706,0,1,0,1,2025-11-09,2028-11-09,189.0,10.21
7443,2019-12-28,60,6800.0,11.99,D,D4,9,67300.0,16.2,AK,MORTGAGE,credit_card,INDIVIDUAL,Verified,0,1,13,60.5,81120.0,24,2015,580,588,0,2,0,0,,2024-03-28,0.0,0.0
7444,2021-06-26,60,6900.0,17.58,F,F3,4,50400.0,22.67,VA,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,1,10,7.2,231640.0,15,1988,733,765,0,1,0,0,,2024-03-26,0.0,0.0
7445,2020-02-18,36,15300.0,19.23,E,E2,4,86300.0,21.2,CA,RENT,small_business,INDIVIDUAL,Verified,0,2,7,49.7,35800.0,12,2001,705,720,0,3,0,0,,2020-11-18,0.0,0.0
7446,2018-06-27,36,25700.0,14.33,D,D3,5,125600.0,13.66,WA,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,1,1,58.1,35000.0,6,1997,609,643,0,1,0,0,,2019-03-27,0.0,0.0
7447,2022-09-09,36,17100.0,15.87,D,D3,8,74200.0,13.34,RI,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,2,10,16.8,25920.0,21,1984,704,724,0,3,0,0,,2024-06-09,0.0,0.0
7448,2018-04-08,36,21800.0,22.18,F,F3,11,106700.0,9.93,CA,OWN,house,INDIVIDUAL,Verified,0,0,6,48.0,42040.0,9,1987,753,784,0,2,0,1,2020-03-08,2020-02-08,2314.97,317.02
7449,2024-09-09,36,17600.0,11.5,C,C3,8,69300.0,19.8,DC,RENT,credit_card,INDIVIDUAL,Not Verified,0,1,12,39.6,31870.0,19,2007,599,629,1,3,0,1,2025-11-09,2025-02-09,2308.35,520.37
7450,2024-03-24,60,9100.0,12.92,D,D4,0,57400.0,24.35,MI,MORTGAGE,major_purchase,JOINT,Verified,0,0,7,47.1,40980.0,16,2009,661,673,0,1,0,0,,2026-05-24,0.0,0.0
7451,2023-03-07,60,11700.0,16.22,E,E5,12,97200.0,13.86,AZ,MORTGAGE,major_purchase,INDIVIDUAL,Not Verified,0,1,11,41.3,8540.0,14,1994,638,656,0,1,0,0,,2025-09-07,0.0,0.0
7452,2018-10-13,60,11600.0,10.46,C,C4,10,75000.0,10.54,NH,OWN,debt_consolidation,INDIVIDUAL,Verified,0,1,13,41.5,57340.0,16,1994,782,790,0,5,0,1,2020-04-13,2022-03-13,857.64,75.53
7453,2019-04-24,60,8100.0,13.71,D,D2,5,115000.0,21.52,MN,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,2,1,67.0,17820.0,5,2004,566,591,0,4,0,1,2020-04-24,2023-08-24,1049.4,79.17
7454,2020-01-12,36,5000.0,9.12,C,C1,3,154500.0,29.05,DE,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,1,8,26.6,35780.0,13,1991,625,656,0,0,0,1,2021-04-12,2021-12-12,271.6,66.57
7455,2023-05-24,36,15200.0,6.43,A,A5,2,62200.0,31.93,NE,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,2,4,45.6,43000.0,7,1997,704,710,0,1,0,0,,2024-03-24,0.0,0.0
7456,2020-07-23,36,22000.0,14.96,E,E2,10,94400.0,28.61,WI,MORTGAGE,debt_consolidation,JOINT,Verified,0,0,10,53.8,9510.0,16,1994,680,687,0,3,0,0,,2021-12-23,0.0,0.0
7457,2019-07-08,36,13500.0,8.67,A,A1,0,119100.0,17.65,RI,OWN,debt_consolidation,INDIVIDUAL,Verified,0,3,12,42.8,85530.0,16,2000,703,713,0,1,0,0,,2021-05-08,0.0,0.0
7458,2023-07-16,36,17300.0,10.31,C,C4,10,82900.0,11.69,OK,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,0,9,36.8,6390.0,16,2001,636,652,0,0,0,0,,2025-04-16,0.0,0.0
7459,2019-04-29,60,3700.0,18.1,F,F3,4,87600.0,22.25,VA,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,2,4,14.6,12160.0,10,2007,789,813,0,0,0,0,,2019-12-29,0.0,0.0
7460,2022-04-18,60,8100.0,14.68,D,D2,7,71600.0,17.51,TN,RENT,major_purchase,INDIVIDUAL,Not Verified,0,3,9,43.2,43570.0,12,1989,735,761,0,3,0,0,,2024-04-18,0.0,0.0
7461,2021-06-21,36,9900.0,13.85,D,D3,0,76200.0,16.61,CA,MORTGAGE,wedding,INDIVIDUAL,Verified,0,1,15,44.4,102910.0,20,1988,817,846,0,2,0,0,,2023-07-21,0.0,0.0
7462,2021-09-11,36,11500.0,12.51,C,C3,0,88200.0,31.3,MO,RENT,debt_consolidation,INDIVIDUAL,Not Verified,0,1,14,73.1,28150.0,22,2001,695,718,0,2,0,0,,2022-09-11,0.0,0.0
7463,2018-08-31,36,11200.0,20.15,E,E3,3,47400.0,27.7,FL,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,0,1,9,56.4,50530.0,16,2008,777,787,0,1,0,0,,2019-05-31,0.0,0.0
7464,2020-08-04,36,15100.0,22.95,F,F5,2,26000.0,22.46,PA,RENT,debt_consolidation,INDIVIDUAL,Not Verified,0,0,7,60.8,15970.0,10,1980,674,682,0,1,0,0,,2021-09-04,0.0,0.0
7465,2020-08-06,36,8100.0,16.43,D,D1,9,63100.0,17.32,AK,RENT,credit_card,INDIVIDUAL,Not Verified,0,3,6,41.5,4090.0,11,2001,764,794,0,0,0,0,,2021-07-06,0.0,0.0
7466,2021-06-11,60,7400.0,5.0,A,A3,7,60300.0,18.05,WY,MORTGAGE,house,INDIVIDUAL,Verified,0,4,12,16.2,11950.0,16,1999,771,804,0,2,0,0,,2023-02-11,0.0,0.0
7467,2022-11-04,60,8000.0,13.86,D,D2,13,161300.0,7.19,ND,RENT,major_purchase,INDIVIDUAL,Verified,1,1,5,69.9,7330.0,12,1982,745,756,0,1,0,0,,2025-09-04,0.0,0.0
7468,2024-05-16,36,18800.0,9.77,C,C5,8,77900.0,25.32,KS,RENT,major_purchase,INDIVIDUAL,Source Verified,0,3,12,38.6,20220.0,19,1989,780,799,1,2,0,0,,2026-06-16,0.0,0.0
7469,2021-01-31,60,15300.0,12.2,C,C1,3,90100.0,27.08,VA,RENT,debt_consolidation,INDIVIDUAL,Verified,0,5,6,56.4,106000.0,15,2014,628,642,0,2,0,0,,2023-08-31,0.0,0.0
7470,2020-06-17,36,8500.0,15.92,D,D2,10,52800.0,12.65,OR,MORTGAGE,car,JOINT,Verified,0,2,11,93.1,61460.0,15,1983,555,579,0,2,0,1,2021-06-17,2022-10-17,540.46,53.73
